"User","ID","Display Name","Discriminator","Nickname","Mention","Color","Avatar URL","Joined Date","Created Date","Boosted Date","Top Role","Admin","Add Reactions","Admin","Attach Files","Ban Members","Change Nickname","Connect to Voice","Create Invites","Deafen Others","Embed Links","External Emojis","Kick Members","Manage Channels","Manage Emojis","Manage Server","Manage Messages","Manage Nicknames","Manage Roles","Manage Webhooks","Mention everyone","Move Members","Mute Members","Priority Speaker","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","View Audit Log","View Server Insights","@everyone","NFTfi","MemberList","Apollo","artbot","Bot Magician","Server Booster","Artist","Curated Artist","Curator","Mod"
"adtyaya#2628","821805138988892230","adtyaya","#2628","","<@821805138988892230>","#000000","https://cdn.discordapp.com/avatars/821805138988892230/34e12ccca45eee517ed2f1af216285be.webp?size=1024","2021-03-18","2021-03-17","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"neverclame#1911","345943681695744001","neverclame","#1911","","<@345943681695744001>","#000000","https://cdn.discordapp.com/avatars/345943681695744001/426ebf85eb09c82bf259c38e61659755.webp?size=1024","2021-01-17","2017-08-12","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"scottland#9871","203207322732986369","scottland","#9871","","<@203207322732986369>","#000000","https://cdn.discordapp.com/embed/avatars/1.png","2021-03-19","2016-07-14","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"przcntn#8190","361601330416189441","przcntn","#8190","","<@361601330416189441>","#000000","https://cdn.discordapp.com/avatars/361601330416189441/29ee990e8ad6405ca924a273c27ad1ed.webp?size=1024","2021-02-20","2017-09-24","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Edmond#5858","602381699292200960","Edmond","#5858","","<@602381699292200960>","#000000","https://cdn.discordapp.com/avatars/602381699292200960/293b873e559cc9ff63da0c57faa6a472.webp?size=1024","2020-12-30","2019-07-21","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"jp14#1459","724023073996800091","jp14","#1459","","<@724023073996800091>","#000000","https://cdn.discordapp.com/avatars/724023073996800091/1b671c39364c5b6c083785f120c16de5.webp?size=1024","2021-02-26","2020-06-20","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"JONAS#7074","337325898707632139","JONAS","#7074","","<@337325898707632139>","#000000","https://cdn.discordapp.com/avatars/337325898707632139/b8f457e0754f0337ff0bd6a39cbc4cc5.webp?size=1024","2021-01-30","2017-07-19","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"day#3771","690550412390039562","day","#3771","","<@690550412390039562>","#000000","https://cdn.discordapp.com/avatars/690550412390039562/102d1d6b591748e72208e87e7518191d.webp?size=1024","2021-04-07","2020-03-20","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"ranksinhidden#4216","620419228113174558","ranksinhidden","#4216","","<@620419228113174558>","#000000","https://cdn.discordapp.com/avatars/620419228113174558/3d0abfe28e1103dfb2a2dd606f393550.webp?size=1024","2021-03-01","2019-09-09","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Lubin#6614","813623842294857729","Lubin","#6614","","<@813623842294857729>","#000000","https://cdn.discordapp.com/avatars/813623842294857729/c03b6d4f748d686a1399d251e5edaeb6.webp?size=1024","2021-04-20","2021-02-23","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"michaelg#5352","788964080178167828","michaelg","#5352","","<@788964080178167828>","#000000","https://cdn.discordapp.com/embed/avatars/2.png","2021-03-19","2020-12-17","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"amanater3#2832","831686681530859572","amanater3","#2832","","<@831686681530859572>","#000000","https://cdn.discordapp.com/embed/avatars/2.png","2021-04-29","2021-04-14","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Tanish#8429","832404598068084736","Tanish","#8429","","<@832404598068084736>","#000000","https://cdn.discordapp.com/embed/avatars/4.png","2021-04-15","2021-04-15","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Kiranti Saturn#7303","376674346812309505","Kiranti Saturn","#7303","","<@376674346812309505>","#000000","https://cdn.discordapp.com/avatars/376674346812309505/238d7845fafb4ac7784636f6df3c831d.webp?size=1024","2021-03-07","2017-11-05","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"adriangarza1d#5774","799445228070109234","adriangarza1d","#5774","","<@799445228070109234>","#000000","https://cdn.discordapp.com/embed/avatars/4.png","2021-03-13","2021-01-15","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"tsmoreau#2787","356728349751640066","tsmoreau","#2787","","<@356728349751640066>","#000000","https://cdn.discordapp.com/avatars/356728349751640066/1e34fdb868e96116affaacff29d312f3.webp?size=1024","2020-12-21","2017-09-11","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"amitypark#2119","410924041453699072","amitypark","#2119","","<@410924041453699072>","#000000","https://cdn.discordapp.com/embed/avatars/4.png","2021-02-25","2018-02-07","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"thisdogtoby#8833","638213703996801025","thisdogtoby","#8833","","<@638213703996801025>","#000000","https://cdn.discordapp.com/embed/avatars/3.png","2021-03-05","2019-10-28","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"slipery#3826","401541993865412618","slipery","#3826","","<@401541993865412618>","#000000","https://cdn.discordapp.com/avatars/401541993865412618/baba3ae495ef411a20baa26bdee38619.webp?size=1024","2021-03-16","2018-01-13","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"mcsqueezy#9005","814232593305829376","mcsqueezy","#9005","","<@814232593305829376>","#000000","https://cdn.discordapp.com/embed/avatars/0.png","2021-04-02","2021-02-24","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"drzee#1742","822293804496715796","drzee","#1742","","<@822293804496715796>","#000000","https://cdn.discordapp.com/avatars/822293804496715796/a502b0569b001d84c1ddfa74f37652fb.webp?size=1024","2021-03-19","2021-03-19","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Zeon#7282","407798298548895744","Zeon","#7282","","<@407798298548895744>","#000000","https://cdn.discordapp.com/embed/avatars/2.png","2021-03-03","2018-01-30","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"teamsareal#1115","492360308120092682","teamsareal","#1115","","<@492360308120092682>","#000000","https://cdn.discordapp.com/avatars/492360308120092682/d77772735c9296a10e0b00dc2637b00d.webp?size=1024","2021-02-28","2018-09-20","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"TyrantJunior#9315","161677996695093248","TyrantJunior","#9315","","<@161677996695093248>","#000000","https://cdn.discordapp.com/avatars/161677996695093248/21585b8bec2dfddba82eef55c502a35a.webp?size=1024","2021-01-02","2016-03-22","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"mildew#7343","822540324811440168","mildew","#7343","","<@822540324811440168>","#000000","https://cdn.discordapp.com/embed/avatars/3.png","2021-04-20","2021-03-19","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"JAK#5541","807083046200279040","JAK","#5541","","<@807083046200279040>","#000000","https://cdn.discordapp.com/embed/avatars/1.png","2021-02-26","2021-02-05","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Mannion#7680","93835690936115200","Mannion","#7680","","<@93835690936115200>","#000000","https://cdn.discordapp.com/avatars/93835690936115200/532965b29edadea8911f98867429c5c5.webp?size=1024","2021-02-11","2015-09-16","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"JOS3PH#7904","387075637992488973","JOS3PH","#7904","","<@387075637992488973>","#000000","https://cdn.discordapp.com/embed/avatars/4.png","2021-01-15","2017-12-04","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Getmoney_2021#6863","818914375187562496","Getmoney_2021","#6863","","<@818914375187562496>","#000000","https://cdn.discordapp.com/embed/avatars/3.png","2021-03-09","2021-03-09","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Mankind#3846","416161882848624641","Mankind","#3846","","<@416161882848624641>","#000000","https://cdn.discordapp.com/avatars/416161882848624641/a6baa4f6e9d036165a9b11b32b7e1d78.webp?size=1024","2021-02-01","2018-02-22","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"mariixoxe56#6153","800356301569261598","mariixoxe56","#6153","","<@800356301569261598>","#000000","https://cdn.discordapp.com/embed/avatars/3.png","2021-03-13","2021-01-17","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"BrendanJ#1722","822208638880972871","BrendanJ","#1722","","<@822208638880972871>","#000000","https://cdn.discordapp.com/embed/avatars/2.png","2021-04-20","2021-03-18","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"rustysniper#0282","195639886655651841","rustysniper","#0282","","<@195639886655651841>","#000000","https://cdn.discordapp.com/avatars/195639886655651841/92b06358e6d18b7b16ae3d97ee9fbf7b.webp?size=1024","2021-01-04","2016-06-23","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Snafu | GlitchyBitches#3020","818602298787627078","Snafu | GlitchyBitches","#3020","","<@818602298787627078>","#000000","https://cdn.discordapp.com/avatars/818602298787627078/32f689bceb33d4cede937dbadc5e9458.webp?size=1024","2021-03-12","2021-03-08","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"mr#0260","822943638454665316","mr","#0260","","<@822943638454665316>","#000000","https://cdn.discordapp.com/embed/avatars/0.png","2021-03-20","2021-03-20","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Diogo Vaz#3788","805513359222898729","Diogo Vaz","#3788","","<@805513359222898729>","#000000","https://cdn.discordapp.com/embed/avatars/3.png","2021-01-31","2021-01-31","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"nilknahs#1392","150872431869952000","nilknahs","#1392","","<@150872431869952000>","#000000","https://cdn.discordapp.com/avatars/150872431869952000/d0e923d094a65e71809f5da639fd2f47.webp?size=1024","2021-01-19","2016-02-21","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"AJadoniz#7693","356621278293262356","AJadoniz","#7693","","<@356621278293262356>","#000000","https://cdn.discordapp.com/avatars/356621278293262356/1001fb219970c1b86266dfc18faedcec.webp?size=1024","2021-03-18","2017-09-11","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"S41NT#8910","753162507757289522","S41NT","#8910","","<@753162507757289522>","#000000","https://cdn.discordapp.com/avatars/753162507757289522/16a5b7cb7e451ccd03edf1834b2e4962.webp?size=1024","2020-11-28","2020-09-09","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Kabuki#3757","711262189452918805","Kabuki","#3757","","<@711262189452918805>","#000000","https://cdn.discordapp.com/avatars/711262189452918805/bb4b005944498a55f7833d11f816a786.webp?size=1024","2021-04-09","2020-05-16","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Chupacabra#0603","714795915075911680","Chupacabra","#0603","","<@714795915075911680>","#000000","https://cdn.discordapp.com/avatars/714795915075911680/03faf3a705b0f44d03f25ede3b0a83d2.webp?size=1024","2021-02-26","2020-05-26","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"wishy4#7060","815928195823829022","wishy4","#7060","","<@815928195823829022>","#000000","https://cdn.discordapp.com/avatars/815928195823829022/bc5721dcbfb61f7211606907b04839c0.webp?size=1024","2021-03-20","2021-03-01","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"planBit#5202","454604899313778698","planBit","#5202","","<@454604899313778698>","#000000","https://cdn.discordapp.com/avatars/454604899313778698/12aed6db1b1183ae2ec2adec5e5d0bbe.webp?size=1024","2020-12-27","2018-06-08","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"flyingjumpkicks#4591","798868400519774259","flyingjumpkicks","#4591","","<@798868400519774259>","#000000","https://cdn.discordapp.com/embed/avatars/1.png","2021-03-14","2021-01-13","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Dondon123#6591","810640788647313438","Dondon123","#6591","","<@810640788647313438>","#000000","https://cdn.discordapp.com/embed/avatars/1.png","2021-03-02","2021-02-14","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"missvickies#6161","372132998918701059","missvickies","#6161","","<@372132998918701059>","#000000","https://cdn.discordapp.com/avatars/372132998918701059/01e2177542a4e7f2a6f6cadb3a75d2c1.webp?size=1024","2021-04-23","2017-10-23","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Andri#0783","772538065951916053","Andri","#0783","","<@772538065951916053>","#000000","https://cdn.discordapp.com/embed/avatars/3.png","2021-04-23","2020-11-01","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"globcrypto#7849","816841501506011136","globcrypto","#7849","","<@816841501506011136>","#000000","https://cdn.discordapp.com/avatars/816841501506011136/2b1a76c581cf36acc7338ac38bbed636.webp?size=1024","2021-03-04","2021-03-04","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"worldpeace#7466","208356403365150720","worldpeace","#7466","","<@208356403365150720>","#000000","https://cdn.discordapp.com/avatars/208356403365150720/b7a2582a79a55402349cbaf0465a25f2.webp?size=1024","2021-02-28","2016-07-28","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Philipp Seifert#2718","428567908319494144","Philipp Seifert","#2718","","<@428567908319494144>","#000000","https://cdn.discordapp.com/avatars/428567908319494144/54c252fd4f2596c358f7ebe2f05c48cd.webp?size=1024","2021-02-17","2018-03-28","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"D3D3#8003","724902105667731486","D3D3","#8003","","<@724902105667731486>","#000000","https://cdn.discordapp.com/avatars/724902105667731486/aac519d3281e3ff6eb08a784d894c181.webp?size=1024","2021-02-09","2020-06-23","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Non-Fungible Watches#9894","731270180445093999","Non-Fungible Watches","#9894","","<@731270180445093999>","#000000","https://cdn.discordapp.com/embed/avatars/4.png","2021-03-01","2020-07-10","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"chernebeats#3108","723328565810167869","chernebeats","#3108","","<@723328565810167869>","#000000","https://cdn.discordapp.com/avatars/723328565810167869/7c138a49e9017505d5a526f20b5acda4.webp?size=1024","2021-03-12","2020-06-19","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"nickmillers#0857","813158714231095328","nickmillers","#0857","","<@813158714231095328>","#000000","https://cdn.discordapp.com/embed/avatars/2.png","2021-02-22","2021-02-21","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
